cb_code,board,school_name,district,state,affiliation_id,level,year_founded,address,pincode,email,management
CB-ICS-WB-00084,CISCE,Mahbert High School,​Darjeeling,West Bengal,,ICSE/ISC,,Hill Cart Road Dagapur P. O. P.,,,
CB-ICS-WB-00085,CISCE,Lincolns High School,​Darjeeling,West Bengal,,ICSE/ISC,,Milan Palli P. O.  Bazar.,,,
CB-ICS-WB-00086,CISCE,Sunshine High School,​Darjeeling,West Bengal,,ICSE/ISC,,Naya Bazar Kurseong Darjeeling.,,,
CB-ICS-WB-00087,CISCE,Orange Lake School,​Darjeeling,West Bengal,,ICSE/ISC,,"Thana Line Ward #3 Mirik,  Dar.",,,
CB-ICS-WB-00088,CISCE,Temple of Wisdom School,​Darjeeling,West Bengal,,ICSE/ISC,,P. O. Soureni Busty.,,,
CB-ICS-WB-00089,CISCE,Paramount School,​Darjeeling,West Bengal,,ICSE/ISC,,East Main Road P. O. & Ps   Da.,,,
CB-ICS-WB-00090,CISCE,St. Paul's School,​Darjeeling,West Bengal,,ICSE/ISC,,P. O. Jalapahar.,,,
CB-ICS-WB-00091,CISCE,West Point School,​Darjeeling,West Bengal,,ICSE/ISC,,18 Gandhi Road.,,,
CB-ICS-WB-00093,CISCE,Ruhiyyih School,​Darjeeling,West Bengal,,ICSE/ISC,,Jorebunglow P. O. Ghoom.,,,
CB-ICS-WB-00094,CISCE,St. Xavier's School,​Darjeeling,West Bengal,,ICSE/ISC,,P. O. Pedong.,,,
CB-ICS-WB-00095,CISCE,Vrindavan School,​Darjeeling,West Bengal,,ICSE/ISC,,12th Mile Echhey Kalimpong.,,,
CB-ICS-WB-00096,CISCE,Sunrise School,​Darjeeling,West Bengal,,ICSE/ISC,,Harsinghatta P. O. Lebong.,,,
CB-ICS-WB-00097,CISCE,Abbot Shishu Hall,​Hooghly,West Bengal,,ICSE/ISC,,Imambazar Road,,,
CB-ICS-WB-00098,CISCE,Auxilium Convent School,​Hooghly,West Bengal,,ICSE/ISC,,Bandel Hooghly P. O,,,
CB-ICS-WB-00099,CISCE,Don Bosco School,​Hooghly,West Bengal,,ICSE/ISC,,Bandel P. O. & District Hooghly Bandel,,,
CB-ICS-WB-00100,CISCE,Dreamland School,​Hooghly,West Bengal,,ICSE/ISC,,T. N. Mukherjee Road P. O.,,,
CB-ICS-WB-00101,CISCE,Dunlop English Medium School,​Hooghly,West Bengal,,ICSE/ISC,,Dunlop Estate P. O. Sahaganj,,,
CB-ICS-WB-00102,CISCE,Gospel Home School,​Hooghly,West Bengal,,ICSE/ISC,,"21a/1 Satya Charan Sastri Street, Rishra, Hoo",,,
CB-ICS-WB-00103,CISCE,H. S. Memorial School,​Hooghly,West Bengal,,ICSE/ISC,,Karma Complex Village Baksha Baksha P. S. Cha,,,
CB-ICS-WB-00104,CISCE,Holy Cross School,​Hooghly,West Bengal,,ICSE/ISC,,Mondalai P. S. Pandua Hooghly,,,
CB-ICS-WB-00105,CISCE,Holy Home,​Hooghly,West Bengal,,ICSE/ISC,,24 27 28 & 28 B T. C. Goswami Street Serampor,,,
CB-ICS-WB-00106,CISCE,Jogamaya Memorial Institute,​Hooghly,West Bengal,,ICSE/ISC,,2 No. Ratanpur Singur,,,
CB-ICS-WB-00107,CISCE,Julien Day School,​Hooghly,West Bengal,,ICSE/ISC,,Kona Expressway Nibra,,,
CB-ICS-WB-00108,CISCE,Methodist School,​Hooghly,West Bengal,,ICSE/ISC,,Dankuni Coal Complex Township Dankuni,,,
CB-ICS-WB-00109,CISCE,Pearls of God,​Hooghly,West Bengal,,ICSE/ISC,,5/4  Road Hind Motors,,,
CB-ICS-WB-00110,CISCE,Shatavisha Public School,​Hooghly,West Bengal,,ICSE/ISC,,Brahmanpara Haripal,,,
CB-ICS-WB-00111,CISCE,St. Joseph's Convent,​Hooghly,West Bengal,,ICSE/ISC,,Strand Road P. O. Chandan Nagar Chandannagar,,,
CB-ICS-WB-00112,CISCE,Stepping Stone School (high),​Hooghly,West Bengal,,ICSE/ISC,,89/90/i Bangur Park Rishra,,,
CB-ICS-WB-00113,CISCE,Tribeni Tissues Vidyapith,​Hooghly,West Bengal,,ICSE/ISC,,Chandrahati P. O.,,,
CB-ICS-WB-00114,CISCE,Vision International School,​Hooghly,West Bengal,,ICSE/ISC,,Vidyasagar Lane 56 T. N. Mukherjee Road Makhl,,,
CB-ICS-WB-00115,CISCE,West Point Academy,​Hooghly,West Bengal,,ICSE/ISC,,177 G. T. Road ( Mahesh ) P. O. Serampore,,,
CB-ICS-WB-00116,CISCE,Xavier's English School,​Hooghly,West Bengal,,ICSE/ISC,,8/b/17 G. T. Road ( West ) P. O. Konnagar,,,
CB-ICS-WB-00117,CISCE,Agrasain Balika Siksha Sadan,​Howrah,West Bengal,,ICSE/ISC,,1 Agrasain Street Liluah,,,
CB-ICS-WB-00118,CISCE,Augustine's Public School,​Howrah,West Bengal,,ICSE/ISC,,Aurobindo Road Ramrajatola,,,
CB-ICS-WB-00119,CISCE,Bharat Academy & Sciences,​Howrah,West Bengal,,ICSE/ISC,,Off N. H. 6 Banitabla Uluberia Howrah... +,,,
CB-ICS-WB-00120,CISCE,Divine Mercy School,​Howrah,West Bengal,,ICSE/ISC,,Amta Road Rajapur Near 1 No. Pool Howrah,,,
CB-ICS-WB-00121,CISCE,Don Bosco School,​Howrah,West Bengal,,ICSE/ISC,,"136 Girish Ghosh Road P. O.  P. S. - Belur,",,,
CB-ICS-WB-00122,CISCE,Holy Family Convent School,​Howrah,West Bengal,,ICSE/ISC,,55/4 Rabindra Sarani Liluah,,,
CB-ICS-WB-00123,CISCE,Howrah St. John's High School,​Howrah,West Bengal,,ICSE/ISC,,12 Har Dutt Rai Chamaria Road,,,
CB-ICS-WB-00124,CISCE,Ideal Public School,​Howrah,West Bengal,,ICSE/ISC,,Village & P. O. - Mohishrekha Kulgachia P. S.,,,
CB-ICS-WB-00125,CISCE,Little Star High School,​Howrah,West Bengal,,ICSE/ISC,,154 G. T. Road Bally,,,
CB-ICS-WB-00126,CISCE,Lyceum English Medium School,​Howrah,West Bengal,,ICSE/ISC,,1 Andul Road Bakultala P. O. D. S. Lane,,,
CB-ICS-WB-00127,CISCE,M.C. Kejriwal Vidyapeeth,​Howrah,West Bengal,,ICSE/ISC,,243 G. T. Road ( N ) Liluah,,,
CB-ICS-WB-00128,CISCE,Maria's Day School,​Howrah,West Bengal,,ICSE/ISC,,11/6 G. T. Road ( S ) & 2 Gopal Gobinda Bose,,,
CB-ICS-WB-00129,CISCE,Oxford High School,​Howrah,West Bengal,,ICSE/ISC,,Andul Road Haldarpara Podrah,,,
CB-ICS-WB-00130,CISCE,Ratnakar North Point School,​Howrah,West Bengal,,ICSE/ISC,,"98,R,Dr.Abani Dutta Road.HOWRAH, WEst Bengal ... 033-2666-8927 /",,,
CB-ICS-WB-00131,CISCE,Rose Bud School,​Howrah,West Bengal,,ICSE/ISC,,268 Block-A G. T. Road Liluah,,,
CB-ICS-WB-00132,CISCE,S.E. Rly. Mixed High School,​Howrah,West Bengal,,ICSE/ISC,,Santragachi P. O. Jagacha,,,
CB-ICS-WB-00133,CISCE,Sister Nivedita Institute,​Howrah,West Bengal,,ICSE/ISC,,53 & 54 Sailo Kumar Mukherjee Road,,,
CB-ICS-WB-00134,CISCE,South END Centre,​Howrah,West Bengal,,ICSE/ISC,,181 Andul Road,,,
CB-ICS-WB-00135,CISCE,St. Agnes' Convent School,​Howrah,West Bengal,,ICSE/ISC,,1 King's Road,,,
CB-ICS-WB-00136,CISCE,St. Aloysius Orphanage and Day School,​Howrah,West Bengal,,ICSE/ISC,,2 Mukhram Kanoria Road,,,
CB-ICS-WB-00138,CISCE,St. Helen's School,​Howrah,West Bengal,,ICSE/ISC,,"14 Watkins Lane, Near Howrah A.",,,
CB-ICS-WB-00140,CISCE,St. Thomas' High School,​Howrah,West Bengal,,ICSE/ISC,,Chapaladebi Road Dass Nagar.,,,
CB-ICS-WB-00146,CISCE,Sun Rise,​Howrah,West Bengal,,ICSE/ISC,,28/1 G. T. Road Belur Math.,,,
CB-ICS-WB-00147,CISCE,Auxilium Convent School,​Jalpaiguri,West Bengal,,ICSE/ISC,,"Sevoke Road, Post Box #48 Jyotinagar",,,
CB-ICS-WB-00148,CISCE,B. D. Memorial English High School,​Jalpaiguri,West Bengal,,ICSE/ISC,,P. O. New Market Jaigaon,,,
CB-ICS-WB-00149,CISCE,Boon English School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Netajipally P. O. Hamiltonganj,,,
CB-ICS-WB-00150,CISCE,Don Bosco School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Sevoke Road Siliguri,,,
CB-ICS-WB-00152,CISCE,Himalayan English School,​Jalpaiguri,West Bengal,,ICSE/ISC,,P. O. Sevoke Road Anchal Road Siliguri,,,
CB-ICS-WB-00153,CISCE,Himalayan International Residential School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Rajganj P. O.,,,
CB-ICS-WB-00154,CISCE,Holy Child School,​Jalpaiguri,West Bengal,,ICSE/ISC,,"Mohitnagar, Jalpaiguri West Bengal, - 735101",,,
CB-ICS-WB-00155,CISCE,Isabella School,​Jalpaiguri,West Bengal,,ICSE/ISC,,4th Mile Sevoke Road P. O. Salugara Siliguri,,,
CB-ICS-WB-00156,CISCE,Mount Carmel School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Purba Magurmari Dhupguri,,,
CB-ICS-WB-00157,CISCE,Nirmala Convent School,​Jalpaiguri,West Bengal,,ICSE/ISC,,3rd Mile Sevoke Road Salugara,,,
CB-ICS-WB-00158,CISCE,Raymond Mem. Higher Secondary School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Falakata P. O.,,,
CB-ICS-WB-00159,CISCE,Saint Paul's School,​Jalpaiguri,West Bengal,,ICSE/ISC,,P. O. Denguajhar Village Paharpur,,,
CB-ICS-WB-00160,CISCE,Sarwan Memorial School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Banarhat,,,
CB-ICS-WB-00161,CISCE,St. Anthony's Day School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Devnagar,,,
CB-ICS-WB-00162,CISCE,St. James' High School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Binnaguri P. O.,,,
CB-ICS-WB-00163,CISCE,St. Johns' School,​Jalpaiguri,West Bengal,,ICSE/ISC,,P. O. Jaigaon,,,
CB-ICS-WB-00164,CISCE,St. Joseph's School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Navagram P. O. Bhaktinagar New Jalpaiguri,,,
CB-ICS-WB-00165,CISCE,St. Michael's School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Shantiniketan Complex Jyotinagar Sevak Road S,,,
CB-ICS-WB-00166,CISCE,St. Xavier's School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Jyoti Nagar 2nd Mile Sevoke Road Siliguri,,,
CB-ICS-WB-00167,CISCE,Sunrise School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Deokota Tol P. O. Jaigaon.,,,
CB-ICS-WB-00168,CISCE,Sunshine School,​Jalpaiguri,West Bengal,,ICSE/ISC,,Birpara.,,,
CB-ICS-WB-00170,CISCE,Adamas International School,​Kolkata,West Bengal,,ICSE/ISC,,"58/4, Mm Feeder Road, P. O. Belgharia",,,
CB-ICS-WB-00171,CISCE,Aklavya Middle School,​Kolkata,West Bengal,,ICSE/ISC,,Fishing Harbour Road Thengaithittu Na-605 004,,,
CB-ICS-WB-00172,CISCE,Akshar,​Kolkata,West Bengal,,ICSE/ISC,,35 Diamond Harbour Road Kolkata Na-700 027,,,
CB-ICS-WB-00173,CISCE,Albany Hall Public School,​Kolkata,West Bengal,,ICSE/ISC,,47 Gorachand Road Kolkata Na-700 014,,,
CB-ICS-WB-00174,CISCE,Anglo Arabic Secondary School,​Kolkata,West Bengal,,ICSE/ISC,,"46/7, Mahatma Gandhi Road Kolkata",,,
CB-ICS-WB-00175,CISCE,Armenian College and Philanthropic Academy,​Kolkata,West Bengal,,ICSE/ISC,,56 B Mirza Ghalib Street Kolkata Na-700 016,,,
CB-ICS-WB-00176,CISCE,Assembly of Christ School,​Kolkata,West Bengal,,ICSE/ISC,,29 Bunglow River Side Road Barrackpore Kolkat,,,
CB-ICS-WB-00177,CISCE,Assembly of God Church School,​Kolkata,West Bengal,,ICSE/ISC,,125/1 Park Street Kolkata Na-700 017,,,
CB-ICS-WB-00179,CISCE,Auxilium Convent School,​Kolkata,West Bengal,,ICSE/ISC,,10 P. K. Guha Road Dum Dum Kolkata Na-700 028,,,
CB-ICS-WB-00180,CISCE,Calcutta Boys' School,​Kolkata,West Bengal,,ICSE/ISC,,72 Surendra Nath Banerjee Road Kolkata Na-700,,,
CB-ICS-WB-00181,CISCE,Calcutta Girls' High School,​Kolkata,West Bengal,,ICSE/ISC,,118 Princep Street Kolkata Na-700 072,,,
CB-ICS-WB-00182,CISCE,Calcutta Public School,​Kolkata,West Bengal,,ICSE/ISC,,P. O. Aswini Nagar Baguiati Kolkata Na-700 15,,,
CB-ICS-WB-00184,CISCE,Central Modern School,​Kolkata,West Bengal,,ICSE/ISC,,156 M. N. K. Road ( South ) Baranagar Kolkata,,,
CB-ICS-WB-00185,CISCE,Delhi Public School,​Kolkata,West Bengal,,ICSE/ISC,,Action Area 1 Block-Dg/3 New Town Rajarhat Ko,,,
CB-ICS-WB-00186,CISCE,Dolna Day School,​Kolkata,West Bengal,,ICSE/ISC,,P-5 C. I. T. Scheme Rashbehari Connector Kolk,,,
CB-ICS-WB-00187,CISCE,Don Bosco School,​Kolkata,West Bengal,,ICSE/ISC,,"23, Darga Road Park Circus ... +91 33 2287-9202 / 2287-0414 / 2290-0703 / 2290-1957,  +91 33 2287-2989 /",,,
CB-ICS-WB-00188,CISCE,Douglas Memorial Higher Secondary School,​Kolkata,West Bengal,,ICSE/ISC,,52 Barrack Road Barrackpore Kolkata Na-700 12,,,
CB-ICS-WB-00189,CISCE,EL-bethel School,​Kolkata,West Bengal,,ICSE/ISC,,Rasapunja Bakhrahat Road Kolkata Na-700 104,,,
CB-ICS-WB-00190,CISCE,St. Augustine's Day School,​Kolkata,West Bengal,,ICSE/ISC,,43 & 47-B Ripon Street Kolkata.,,,
CB-ICS-WB-00192,CISCE,Sri Aurobindo Institute of Education,​Kolkata,West Bengal,,ICSE/ISC,,9-12 C L-Block Sector II Salt .,,,
CB-ICS-WB-00195,CISCE,The Bhawanipur Gujarati Education Society School,​Kolkata,West Bengal,,ICSE/ISC,,Gujarat Centre 5 Lala Lajpat R.,,,
CB-ICS-WB-00196,CISCE,G.D. Birla Centre For Education,​Kolkata,West Bengal,,ICSE/ISC,,118 N. S. C. Bose Road Tollygu.,,,
CB-ICS-WB-00197,CISCE,Mahadevi Birla Shishu Vihar,​Kolkata,West Bengal,,ICSE/ISC,,4 Ironside Road Kolkata Na-700.,,,
CB-ICS-WB-00198,CISCE,M. P. Birla Foundation Higher Secondary School,​Kolkata,West Bengal,,ICSE/ISC,,James Long Sarani Kolkata Na-7.,,,
CB-ICS-WB-00199,CISCE,St. Paul's Boarding & Day School,​Kolkata,West Bengal,,ICSE/ISC,,68 Diamond Harbour Road Kidder.,,,
CB-ICS-WB-00202,CISCE,La Martiniere For Boys,​Kolkata,West Bengal,,ICSE/ISC,,11 Dr. U. N. Brahmachari Stree.,,,
CB-ICS-WB-00203,CISCE,St. Thomas' Boys' School,​Kolkata,West Bengal,,ICSE/ISC,,4 Diamond Harbour Road Kidderp.,,,
CB-ICS-WB-00207,CISCE,The Calcutta Emmanuel School,​Kolkata,West Bengal,,ICSE/ISC,,56-A Prince Gulam Hussain Shah.,,,
CB-ICS-WB-00208,CISCE,Lions Calcutta,​Kolkata,West Bengal,,ICSE/ISC,,Vidyasagar Block Chowhati Kolk.,,,
CB-ICS-WB-00210,CISCE,Meghmala Roy Education Centre,​Kolkata,West Bengal,,ICSE/ISC,,26-A R. B. Road Royd Park Beha.,,,
CB-ICS-WB-00211,CISCE,Union Chapel School,​Kolkata,West Bengal,,ICSE/ISC,,137 Lenin Sarani Dharamtala St.,,,
CB-ICS-WB-00212,CISCE,The Oral School For Deaf Children,​Kolkata,West Bengal,,ICSE/ISC,,4 B Short Street Kolkata Na-70.,,,
CB-ICS-WB-00213,CISCE,St. Clare School,​Kolkata,West Bengal,,ICSE/ISC,,B-25 Aurobindo Park Purbaputia.,,,
CB-ICS-WB-00214,CISCE,Marian Co-Educational School,​Kolkata,West Bengal,,ICSE/ISC,,120-M Deb Banerjee Road Picnic.,,,
CB-ICS-WB-00215,CISCE,St. Joseph's College,​Kolkata,West Bengal,,ICSE/ISC,,69 Bow Bazar Street Kolkata Na.,,,
CB-ICS-WB-00216,CISCE,St. Xavier's Collegiate School,​Kolkata,West Bengal,,ICSE/ISC,,30 Park Street Kolkata Na-700 .,,,
CB-ICS-WB-00217,CISCE,St. Joseph's Convent School,​Kolkata,West Bengal,,ICSE/ISC,,Malpur Arkan Teh. Nawanshahr S.,,,
CB-ICS-WB-00218,CISCE,Loreto Convent,​Kolkata,West Bengal,,ICSE/ISC,,Entally Tangra P. O. 1 Convent.,,,
CB-ICS-WB-00219,CISCE,Holy Cross School,​Kolkata,West Bengal,,ICSE/ISC,,Khasmallick P. O. Gobindapur B.,,,
CB-ICS-WB-00220,CISCE,Loreto Day School,​Kolkata,West Bengal,,ICSE/ISC,,Dharamtala 169 Lenin Sarani Ko.,,,
CB-ICS-WB-00222,CISCE,St. Thomas' Day School,​Kolkata,West Bengal,,ICSE/ISC,,9 Mirza Ghalib Street Kolkata .,,,
CB-ICS-WB-00223,CISCE,Julien Day School,​Kolkata,West Bengal,,ICSE/ISC,,35 E Elgin Road Kolkata Na-700.,,,
CB-ICS-WB-00225,CISCE,Orient Day School,​Kolkata,West Bengal,,ICSE/ISC,,33 B James Long Sarani Behala .,,,
CB-ICS-WB-00229,CISCE,Grace Ling Liang English School,​Kolkata,West Bengal,,ICSE/ISC,,21-B Hughes Road Kolkata Na-70.,,,
CB-ICS-WB-00230,CISCE,The Park English School,​Kolkata,West Bengal,,ICSE/ISC,,115 3rd Floor Park Street Kolk.,,,
CB-ICS-WB-00231,CISCE,Saifee Golden Jubliee English Public School,​Kolkata,West Bengal,,ICSE/ISC,,9 Park Lane Kolkata Na-700 016.,,,
CB-ICS-WB-00232,CISCE,Indira Memorial English Medium High School,​Kolkata,West Bengal,,ICSE/ISC,,6/4 B & 12 Sachin Mitra La.,,,
CB-ICS-WB-00233,CISCE,Monalisa English School,​Kolkata,West Bengal,,ICSE/ISC,,Madhyamgram Opposite & Behind .,,,
CB-ICS-WB-00234,CISCE,National English School,​Kolkata,West Bengal,,ICSE/ISC,,Rajarhat Kalaberia Kolkata Na-.,,,
CB-ICS-WB-00235,CISCE,La Martiniere For Girls,​Kolkata,West Bengal,,ICSE/ISC,,14 Rawdon Street Kolkata Na-70.,,,
CB-ICS-WB-00236,CISCE,Modern High School For Girls,​Kolkata,West Bengal,,ICSE/ISC,,78 Syed Amir Ali Avenue Kolkat.,,,
CB-ICS-WB-00237,CISCE,The Future Foundation School,​Kolkata,West Bengal,,ICSE/ISC,,Lakshmi House 3 Regent Park Ko.,,,
CB-ICS-WB-00238,CISCE,Indira Gandhi Memorial Senior Secondary School,​Kolkata,West Bengal,,ICSE/ISC,,Brijdham Housing Complex V. I..,,,
CB-ICS-WB-00239,CISCE,Garden High School,​Kolkata,West Bengal,,ICSE/ISC,,"318, 
Rajdanga Main Road, 
Pra.",,,
CB-ICS-WB-00240,CISCE,Garia Vidyabhavana South,​Kolkata,West Bengal,,ICSE/ISC,,Tentulberia Garia Station Road.,,,
CB-ICS-WB-00241,CISCE,National Gems Higher Secondary School,​Kolkata,West Bengal,,ICSE/ISC,,4/5 A. K. Paul Road Behala Kol.,,,
CB-ICS-WB-00242,CISCE,St. Thomas' Girls' School,​Kolkata,West Bengal,,ICSE/ISC,,4 Diamond Harbour Road Kidderp.,,,
CB-ICS-WB-00243,CISCE,Maheshwari Girls' School,​Kolkata,West Bengal,,ICSE/ISC,,273 Rabindra Sarani Kolkata Na.,,,
CB-ICS-WB-00244,CISCE,Jewish Girls' School,​Kolkata,West Bengal,,ICSE/ISC,,63 Park Street Kolkata Na-700 .,,,
CB-ICS-WB-00245,CISCE,Welland Gouldsmith School,​Kolkata,West Bengal,,ICSE/ISC,,Plot 1/1-5 Block-E Baishnabgha.,,,
CB-ICS-WB-00247,CISCE,Gurukul Vidya Mandir Secondary School,​Kolkata,West Bengal,,ICSE/ISC,,Next To IIm Joka Kolkata Na-70.,,,
CB-ICS-WB-00248,CISCE,Mansur Habibullah Memorial School,​Kolkata,West Bengal,,ICSE/ISC,,Hamida Hall 31 Chandi Ghosh Ro.,,,
CB-ICS-WB-00249,CISCE,Harrow Hall,​Kolkata,West Bengal,,ICSE/ISC,,27-B Park Street Kolkata Na-70.,,,
CB-ICS-WB-00250,CISCE,Harvard House High School,​Kolkata,West Bengal,,ICSE/ISC,,18 South Tangra Road Kolkata N.,,,
CB-ICS-WB-00251,CISCE,St. Helen School,​Kolkata,West Bengal,,ICSE/ISC,,21 B Rani Shankari Lane Kolkat.,,,
CB-ICS-WB-00252,CISCE,Sri Ram Narayan Singh Memorial High School,​Kolkata,West Bengal,,ICSE/ISC,,10 Simla Street Kolkata Na-700.,,,
CB-ICS-WB-00253,CISCE,Loyola High School,​Kolkata,West Bengal,,ICSE/ISC,,"54/3, Diamond Harbour Road.",,,
CB-ICS-WB-00254,CISCE,Ling Liang High School,​Kolkata,West Bengal,,ICSE/ISC,,P-7 Hide Lane Kolkata Na-700 0.,,,
CB-ICS-WB-00255,CISCE,St. Jude's High School,​Kolkata,West Bengal,,ICSE/ISC,,Plot #160 Gate #1 Basunagar Ma.,,,
CB-ICS-WB-00256,CISCE,Ram Mohan Mission High School,​Kolkata,West Bengal,,ICSE/ISC,,P-1/c Prince Anwar Shah Road K.,,,
CB-ICS-WB-00257,CISCE,Nopany High,​Kolkata,West Bengal,,ICSE/ISC,,2-C Nando Mullick Lane Kolkata.,,,
CB-ICS-WB-00258,CISCE,Hirendra Leela Patranavis School,​Kolkata,West Bengal,,ICSE/ISC,,25/20 Prince Golam Md. Shah Ro.,,,
CB-ICS-WB-00259,CISCE,Holy Home,​Kolkata,West Bengal,,ICSE/ISC,,67 Adiganga Road Raynagar Bans.,,,
CB-ICS-WB-00260,CISCE,Young Horizons School,​Kolkata,West Bengal,,ICSE/ISC,,#220 Barakhola E. M. Bypass P..,,,
CB-ICS-WB-00261,CISCE,Loreto House,​Kolkata,West Bengal,,ICSE/ISC,,7 Middleton Row Kolkata Na-700.,,,
CB-ICS-WB-00262,CISCE,Pramila Memorial Institute,​Kolkata,West Bengal,,ICSE/ISC,,Ab 8/23 Deshbandhunagar Baguia.,,,
CB-ICS-WB-00263,CISCE,St. Xavier's Institution,​Kolkata,West Bengal,,ICSE/ISC,,H. C. Dutta Road P. O. Panihat.,,,
CB-ICS-WB-00264,CISCE,St. James' School,​Kolkata,West Bengal,,ICSE/ISC,,165 Acharya Jagdish Chandra Bo.,,,
CB-ICS-WB-00265,CISCE,St. Joan's School,​Kolkata,West Bengal,,ICSE/ISC,,Gd-346-A Salt Lake City Kolkat.,,,
CB-ICS-WB-00266,CISCE,St. Joseph & Mary's School,​Kolkata,West Bengal,,ICSE/ISC,,586 Block-N New Alipore Kolkat.,,,
CB-ICS-WB-00267,CISCE,Our Lady Queen of The Missions School,​Kolkata,West Bengal,,ICSE/ISC,,34 Syed Amir Ali Avenue Park C.,,,
CB-ICS-WB-00269,CISCE,Salt Lake School,​Kolkata,West Bengal,,ICSE/ISC,,Ca-221 Salt Lake City Kolkata .,,,
CB-ICS-WB-00270,CISCE,Salt Lake Point School,​Kolkata,West Bengal,,ICSE/ISC,,Cd-249 Salt Lake City Kolkata .,,,
CB-ICS-WB-00271,CISCE,Lycee School,​Kolkata,West Bengal,,ICSE/ISC,,10/1 Hindustan Road Kolkata Na.,,,
CB-ICS-WB-00272,CISCE,Maharishi Vidya Mandir,​Kolkata,West Bengal,,ICSE/ISC,,344/1 Netaji Subhas Chandra Bo.,,,
CB-ICS-WB-00273,CISCE,Rajasthan Vidya Mandir,​Kolkata,West Bengal,,ICSE/ISC,,36 Baranashi Ghosh Street Kolk.,,,
CB-ICS-WB-00274,CISCE,Mangalam Vidya Niketan,​Kolkata,West Bengal,,ICSE/ISC,,Kaikhali Chiriamore Kolkata Na.,,,
CB-ICS-WB-00275,CISCE,St. Mary's School,​Kolkata,West Bengal,,ICSE/ISC,,91/1 B Muzaffar Ahmed Street 9.,,,
CB-ICS-WB-00276,CISCE,Pratt Memorial School,​Kolkata,West Bengal,,ICSE/ISC,,168 Acharya Jagdish Chandra Bo.,,,
CB-ICS-WB-00277,CISCE,St. Paul's Mission School,​Kolkata,West Bengal,,ICSE/ISC,,5 Scott Lane Kolkata Na-700 00.,,,
CB-ICS-WB-00278,CISCE,Vivekananda Mission School,​Kolkata,West Bengal,,ICSE/ISC,,Vivek-Ville ( Opposite I. I. M.,,,
CB-ICS-WB-00279,CISCE,Narmada School,​Kolkata,West Bengal,,ICSE/ISC,,170/295 A N. S. C. Bose Road K.,,,
CB-ICS-WB-00280,CISCE,National Public School,​Kolkata,West Bengal,,ICSE/ISC,,91/a/7 B. L. Saha Road Kolkata.,,,
CB-ICS-WB-00281,CISCE,Vidya Niketan,​Kolkata,West Bengal,,ICSE/ISC,,Vivekananda Park Road Bansdron.,,,
CB-ICS-WB-00282,CISCE,Shaw Public School,​Kolkata,West Bengal,,ICSE/ISC,,6 Fakir Para Road Behala Kolka.,,,
CB-ICS-WB-00283,CISCE,Purwanchal Vidyamandir,​Kolkata,West Bengal,,ICSE/ISC,,P-232 C. I. T. Road Scheme VII.,,,
CB-ICS-WB-00284,CISCE,St. Teresa's Secondary School,​Kolkata,West Bengal,,ICSE/ISC,,72 Diamond Harbour Road Kidder.,,,
CB-ICS-WB-00285,CISCE,St. Stephen's School,​Kolkata,West Bengal,,ICSE/ISC,,11 Rishi Bankim Chandra Road D.,,,
CB-ICS-WB-00286,CISCE,Emmanuel English School,​Malda,West Bengal,,ICSE/ISC,,P. O. Samsi,,,
CB-ICS-WB-00287,CISCE,Holy Child English Academy,​Malda,West Bengal,,ICSE/ISC,,Noonbahi Road P. O. Malda,,,
CB-ICS-WB-00288,CISCE,North Point English Academy,​Malda,West Bengal,,ICSE/ISC,,Mahananda Pally Jhaljhalia,,,
CB-ICS-WB-00289,CISCE,The St. Xavier's School,​Malda,West Bengal,,ICSE/ISC,,Gour Road Krishnakalitala,,,
CB-ICS-WB-00290,CISCE,Don Bosco English Medium School,​Murshidabad,West Bengal,,ICSE/ISC,,P. O.  P. S. Sagardighi  Murshidabad,,,
CB-ICS-WB-00291,CISCE,Gitaram Academy,​Murshidabad,West Bengal,,ICSE/ISC,,NH-34 Radharghat Berhampore,,,
CB-ICS-WB-00292,CISCE,Holy Family School,​Murshidabad,West Bengal,,ICSE/ISC,,Farakka-Chowkigram P. O. Baniagram,,,
CB-ICS-WB-00293,CISCE,Mary Immaculate School,​Murshidabad,West Bengal,,ICSE/ISC,,Berhampore,,,
CB-ICS-WB-00294,CISCE,Bishop Morrow School,​Nadia,West Bengal,,ICSE/ISC,,Bejikali More Krishnanagar P. O. Krishnagar,,,
CB-ICS-WB-00295,CISCE,Convent of Jesus and Mary,​Nadia,West Bengal,,ICSE/ISC,,Don Bosco Para Ranaghat,,,
CB-ICS-WB-00296,CISCE,Julien Day School,​Nadia,West Bengal,,ICSE/ISC,,A-10 School Area Kalyani,,,
CB-ICS-WB-00297,CISCE,Krishnagar Academy,​Nadia,West Bengal,,ICSE/ISC,,Raja Road Krishnagar,,,
